 TIME                    	QSENS_PEG_V1             	QSENS_PEG_V2             	QSENS_PEG_V3             	QSENS_PEG_V4             	QSENS_PEG_V5             	QSENS_PEG_V6             	QSENS_PEG_V7             	
  +8.0400000000000000E+03	  -1.3313680848860247E+03	  -8.4749828464193308E+02	  -8.3816093837290009E+02	  -8.3794175320922250E+02	  -8.3793603531004669E+02	  -8.3793598089280329E+02	  -8.3793603303211887E+02	
  +8.0410000000000000E+03	  -1.3043632691836187E+03	  -8.2276080282638122E+02	  -8.1349169433557631E+02	  -8.1327588326528735E+02	  -8.1327027972655105E+02	  -8.1327022831389115E+02	  -8.1327028026882999E+02	
  +8.0420000000000000E+03	  -1.3723111622305321E+03	  -8.9089303012693381E+02	  -8.8168967969117273E+02	  -8.8147712983721715E+02	  -8.8147164218125988E+02	  -8.8147159590814408E+02	  -8.8147164877874241E+02	
  +8.0430000000000000E+03	  -1.3975269838034092E+03	  -9.1646089558021470E+02	  -9.0732089008865796E+02	  -9.0711148419385438E+02	  -9.0710610776983162E+02	  -9.0710606563671934E+02	  -9.0710611896576961E+02	
  +8.0440000000000000E+03	  -1.4297173331248971E+03	  -9.4875821747815246E+02	  -9.3967920846970810E+02	  -9.3947283607423924E+02	  -9.3946756838002921E+02	  -9.3946753045281059E+02	  -9.3946758431081776E+02	
  +8.0450000000000000E+03	  -1.4318679522226112E+03	  -9.5158132088417790E+02	  -9.4256088003676314E+02	  -9.4235743212117200E+02	  -9.4235226896633196E+02	  -9.4235223444091912E+02	  -9.4235228846597988E+02	
  +8.0460000000000000E+03	  -1.4628143778128638E+03	  -9.8251916283293951E+02	  -9.7355482537135549E+02	  -9.7335420034154276E+02	  -9.7334914027932825E+02	  -9.7334910971464376E+02	  -9.7334916421980699E+02	
  +8.0470000000000000E+03	  -1.5017635060718876E+03	  -1.0208559451169484E+03	  -1.0119452267537149E+03	  -1.0117473254766626E+03	  -1.0117423662882862E+03	  -1.0117423398337230E+03	  -1.0117423949279843E+03	
  +8.0480000000000000E+03	  -1.4182867413791516E+03	  -9.4783975817324745E+02	  -9.3898011410918889E+02	  -9.3878483401913411E+02	  -9.3877996921371562E+02	  -9.3877994486435477E+02	  -9.3877999958862279E+02	
  +8.0490000000000000E+03	  -1.2187588269734758E+03	  -7.8657651547964224E+02	  -7.7776565520887220E+02	  -7.7757289846995752E+02	  -7.7756812235428731E+02	  -7.7756809847298223E+02	  -7.7756815205011821E+02	
  +8.0500000000000000E+03	  -8.9514853375535927E+02	  -5.2182966978354193E+02	  -5.1306667393323789E+02	  -5.1287635594488336E+02	  -5.1287166816976242E+02	  -5.1287164575131203E+02	  -5.1287169870462037E+02	
  +8.0510000000000000E+03	  -3.6900878996246507E+02	  -9.9958221346360247E+01	  -9.1247049109945266E+01	  -9.1059081383036158E+01	  -9.1054478667879550E+01	  -9.1054457251500367E+01	  -9.1054509386413812E+01	
  +8.0520000000000000E+03	  -1.2942926915295155E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0530000000000000E+03	  -1.2321224436730834E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0540000000000000E+03	  -2.4755491056005562E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0550000000000000E+03	  -3.6294907933925049E+02	  -3.0973959936242071E+01	  -2.5499619653400877E+01	  -2.5379292034815549E+01	  -2.5376416640963317E+01	  -2.5376395451238324E+01	  -2.5376423367129831E+01	
  +8.0560000000000000E+03	  -6.5361487327579334E+02	  -2.4546532780206854E+02	  -2.3456116301098109E+02	  -2.3431959054860886E+02	  -2.3431380561459102E+02	  -2.3431375907789936E+02	  -2.3431381320521413E+02	
  +8.0570000000000000E+03	  -8.3093073738642533E+02	  -3.9243351415971694E+02	  -3.8226211373468863E+02	  -3.8203149585596606E+02	  -3.8202601657249465E+02	  -3.8202597315379126E+02	  -3.8202602444495511E+02	
  +8.0580000000000000E+03	  -9.2086418875214872E+02	  -4.6874139277685714E+02	  -4.5902055168597713E+02	  -4.5879499693490419E+02	  -4.5878967983811526E+02	  -4.5878963926186952E+02	  -4.5878968953025725E+02	
  +8.0590000000000000E+03	  -1.0076219494511435E+03	  -5.4799910621313677E+02	  -5.3860820688929198E+02	  -5.3838604231723093E+02	  -5.3838084336982604E+02	  -5.3838080609038104E+02	  -5.3838085618617788E+02	
  +8.0600000000000000E+03	  -1.0638305459775856E+03	  -5.9953839150112105E+02	  -5.9040622283764844E+02	  -5.9018707546782275E+02	  -5.9018197792621743E+02	  -5.9018194305557552E+02	  -5.9018199275872541E+02	
  +8.0610000000000000E+03	  -1.1596490711932224E+03	  -6.9054422069753059E+02	  -6.8162048161816494E+02	  -6.8140436486994156E+02	  -6.8139936504840603E+02	  -6.8139933372393455E+02	  -6.8139938369392451E+02	
  +8.0620000000000000E+03	  -1.1857459105942885E+03	  -7.1357752373384051E+02	  -7.0482343049038718E+02	  -7.0461042562499131E+02	  -7.0460551695499964E+02	  -7.0460548771235199E+02	  -7.0460553728353193E+02	
  +8.0630000000000000E+03	  -1.2446747700033493E+03	  -7.6926096755422896E+02	  -7.6064562739631833E+02	  -7.6043580216061173E+02	  -7.6043098081747235E+02	  -7.6043095338536352E+02	  -7.6043100247787152E+02	
  +8.0640000000000000E+03	  -1.2941399853248427E+03	  -8.1569582502847800E+02	  -8.0719413641882147E+02	  -8.0698752981815210E+02	  -8.0698279445451453E+02	  -8.0698276973996622E+02	  -8.0698281885410802E+02	
  +8.0650000000000000E+03	  -1.3338528275301146E+03	  -8.5279085550851039E+02	  -8.4438222802469159E+02	  -8.4417884107339296E+02	  -8.4417418833376860E+02	  -8.4417416619784444E+02	  -8.4417421531506795E+02	
  +8.0660000000000000E+03	  -1.3486907867187774E+03	  -8.6590562346709089E+02	  -8.5757297787907737E+02	  -8.5737278223118801E+02	  -8.5736820799922896E+02	  -8.5736818782361274E+02	  -8.5736823668591398E+02	
  +8.0670000000000000E+03	  -1.3831303452021336E+03	  -8.9851418709672032E+02	  -8.9024328243582715E+02	  -8.9004623102047537E+02	  -8.9004173367427143E+02	  -8.9004171596507047E+02	  -8.9004176486874599E+02	
  +8.0680000000000000E+03	  -1.4161786855521009E+03	  -9.2979117094636899E+02	  -9.2157009491959593E+02	  -9.2137612227068780E+02	  -9.2137169946645588E+02	  -9.2137168423117726E+02	  -9.2137173322263243E+02	
  +8.0690000000000000E+03	  -1.4591002994552266E+03	  -9.7106603772970777E+02	  -9.6288159289306952E+02	  -9.6269060360440506E+02	  -9.6268623507677830E+02	  -9.6268621293261640E+02	  -9.6268625733939598E+02	
  +8.0700000000000000E+03	  -1.4368725349699896E+03	  -9.4873943491993953E+02	  -9.4058594757117919E+02	  -9.4039786365754105E+02	  -9.4039356008717323E+02	  -9.4039353755119180E+02	  -9.4039358069340324E+02	
  +8.0710000000000000E+03	  -1.4864947937997758E+03	  -9.9697774424836552E+02	  -9.8884836591219766E+02	  -9.8866309728682131E+02	  -9.8865886143003195E+02	  -9.8865884072951349E+02	  -9.8865888374817291E+02	
  +8.0720000000000000E+03	  -1.4601903093000849E+03	  -9.7871056831055841E+02	  -9.7059950678255495E+02	  -9.7041694841251217E+02	  -9.7041277724964721E+02	  -9.7041275763486590E+02	  -9.7041280019327701E+02	
  +8.0730000000000000E+03	  -1.2672157412252382E+03	  -8.1526648729013164E+02	  -8.0716907592692485E+02	  -8.0698911720071897E+02	  -8.0698500513561135E+02	  -8.0698498447117265E+02	  -8.0698502554308618E+02	
  +8.0740000000000000E+03	  -9.8816539688603530E+02	  -5.9234629357684605E+02	  -5.8425994869666954E+02	  -5.8408248414662557E+02	  -5.8407843124523299E+02	  -5.8407841019140301E+02	  -5.8407845013311510E+02	
  +8.0750000000000000E+03	  -8.2908233126281391E+02	  -4.5458722774734053E+02	  -4.4651377160347118E+02	  -4.4633869243927933E+02	  -4.4633469742205722E+02	  -4.4633467591933703E+02	  -4.4633471472435497E+02	
  +8.0760000000000000E+03	  -5.7256699041464935E+02	  -2.4711787175704129E+02	  -2.3906742403260938E+02	  -2.3889461887449562E+02	  -2.3889067050750572E+02	  -2.3889064340697956E+02	  -2.3889067858006376E+02	
  +8.0770000000000000E+03	  -5.2125790898834589E+02	  -2.0113511330960762E+02	  -1.9312150497662404E+02	  -1.9295087003797556E+02	  -1.9294697734229976E+02	  -1.9294694980286846E+02	  -1.9294698390136907E+02	
  +8.0780000000000000E+03	  -5.2456876606042181E+02	  -1.9279759744112073E+02	  -1.8483914161655505E+02	  -1.8467057412836445E+02	  -1.8466673685500831E+02	  -1.8466670929604234E+02	  -1.8466674255026803E+02	
  +8.0790000000000000E+03	  -5.8928330753525950E+02	  -2.4238546579282715E+02	  -2.3450020952356599E+02	  -2.3433361740389208E+02	  -2.3432983753496319E+02	  -2.3432981148524394E+02	  -2.3432984467594201E+02	
  +8.0800000000000000E+03	  -8.3134136446483433E+02	  -4.2348026389190142E+02	  -4.1568111487940229E+02	  -4.1551640852298294E+02	  -4.1551268382170946E+02	  -4.1551265869975634E+02	  -4.1551269155868573E+02	
  +8.0810000000000000E+03	  -9.7706069390481252E+02	  -5.3837719408408952E+02	  -5.3066944907012328E+02	  -5.3050655658283483E+02	  -5.3050288761547972E+02	  -5.3050286423747605E+02	  -5.3050289719078341E+02	
  +8.0820000000000000E+03	  -1.0862851888793241E+03	  -6.3288044295150928E+02	  -6.2525903994545627E+02	  -6.2509789840455142E+02	  -6.2509428360276797E+02	  -6.2509426172853648E+02	  -6.2509429467672953E+02	
  +8.0830000000000000E+03	  -1.1204715052497340E+03	  -6.6018900685659651E+02	  -6.5264013795282392E+02	  -6.5248069768167409E+02	  -6.5247713463778268E+02	  -6.5247711358312313E+02	  -6.5247714620353577E+02	
  +8.0840000000000000E+03	  -1.1757140668492973E+03	  -7.1076904336423218E+02	  -7.0327531057705221E+02	  -7.0311753428026839E+02	  -7.0311402331014119E+02	  -7.0311400378783742E+02	  -7.0311403645165433E+02	
  +8.0850000000000000E+03	  -1.2421870811459016E+03	  -7.7302020762718746E+02	  -7.6556474183341322E+02	  -7.6540859804933962E+02	  -7.6540513893214086E+02	  -7.6540512137751750E+02	  -7.6540515431722929E+02	
  +8.0860000000000000E+03	  -1.2688631422565827E+03	  -7.9671603853659929E+02	  -7.8928436468656582E+02	  -7.8912982002505328E+02	  -7.8912641012573306E+02	  -7.8912639376049026E+02	  -7.8912642660624726E+02	
  +8.0870000000000000E+03	  -1.2920295351977911E+03	  -8.1753858722678774E+02	  -8.1011899553740943E+02	  -8.0996601663654656E+02	  -8.0996265476807559E+02	  -8.0996263953437108E+02	  -8.0996267227300632E+02	
  +8.0880000000000000E+03	  -1.3501690627944517E+03	  -8.7271763775732870E+02	  -8.6530090762904194E+02	  -8.6514945911080918E+02	  -8.6514614590069812E+02	  -8.6514613264163506E+02	  -8.6514616570603653E+02	
  +8.0890000000000000E+03	  -1.3776009794417625E+03	  -8.9786030139777836E+02	  -8.9043922570967800E+02	  -8.9028926183689975E+02	  -8.9028599506916510E+02	  -8.9028598319294304E+02	  -8.9028601630436822E+02	
  +8.0900000000000000E+03	  -1.4405732072135393E+03	  -9.5794249426855879E+02	  -9.5051145775180385E+02	  -9.5036293088046875E+02	  -9.5035971121719695E+02	  -9.5035970156268206E+02	  -9.5035973515075148E+02	
  +8.0910000000000000E+03	  -1.4772788800192984E+03	  -9.9257145021749000E+02	  -9.8512496466381469E+02	  -9.8497781148435604E+02	  -9.8497463882074953E+02	  -9.8497463187525716E+02	  -9.8497466617643795E+02	
  +8.0920000000000000E+03	  -1.5309750163465544E+03	  -1.0438004090604984E+03	  -1.0363357541739372E+03	  -1.0361899202217701E+03	  -1.0361867928388383E+03	  -1.0361867881908865E+03	  -1.0361868230301750E+03	
  +8.0930000000000000E+03	  -1.5697692012881712E+03	  -1.0803528078626184E+03	  -1.0728671178236750E+03	  -1.0727225378101068E+03	  -1.0727194540747532E+03	  -1.0727194513849679E+03	  -1.0727194866082436E+03	
  +8.0940000000000000E+03	  -1.6153580687605477E+03	  -1.1235768552183899E+03	  -1.1160677798336205E+03	  -1.1159243868854840E+03	  -1.1159213461451038E+03	  -1.1159213455601823E+03	  -1.1159213812529863E+03	
  +8.0950000000000000E+03	  -1.6231077007717124E+03	  -1.1298720890479099E+03	  -1.1223376663199779E+03	  -1.1221953885048445E+03	  -1.1221923880643467E+03	  -1.1221923887076098E+03	  -1.1221924244489796E+03	
  +8.0960000000000000E+03	  -1.5772526800639146E+03	  -1.0886653545622901E+03	  -1.0811039767684028E+03	  -1.0809627408784227E+03	  -1.0809597780488505E+03	  -1.0809597790513508E+03	  -1.0809598144237966E+03	
  +8.0970000000000000E+03	  -1.4558026628611863E+03	  -9.8601076061853951E+02	  -9.7842126097898836E+02	  -9.7828099524039578E+02	  -9.7827806783997357E+02	  -9.7827806857090309E+02	  -9.7827810327380064E+02	
  +8.0980000000000000E+03	  -1.2250494470830174E+03	  -7.9484770612770217E+02	  -7.8723010922359128E+02	  -7.8709074200464170E+02	  -7.8708784784507327E+02	  -7.8708784767647342E+02	  -7.8708788141037917E+02	
  +8.0990000000000000E+03	  -1.1336801586340298E+03	  -7.1327535009909434E+02	  -7.0563256885169562E+02	  -7.0549403372576614E+02	  -7.0549117338953909E+02	  -7.0549117307900201E+02	  -7.0549120622920589E+02	
  +8.1000000000000000E+03	  -7.0942498603285435E+02	  -3.7282549386449244E+02	  -3.6516541859144166E+02	  -3.6502764886743540E+02	  -3.6502482151176036E+02	  -3.6502482111047914E+02	  -3.6502485371639983E+02	
  +8.1010000000000000E+03	  -6.8124112806057360E+02	  -3.4214546852833786E+02	  -3.3448110510444326E+02	  -3.3434403174796500E+02	  -3.3434122793451633E+02	  -3.3434122311402837E+02	  -3.3434125305331435E+02	
  +8.1020000000000000E+03	  -7.4783813257587440E+02	  -3.8111496183736256E+02	  -3.7346390307325578E+02	  -3.7332746818775269E+02	  -3.7332469506468868E+02	  -3.7332468996085333E+02	  -3.7332471928248412E+02	
  +8.1030000000000000E+03	  -8.5381085173693521E+02	  -4.5968330794475162E+02	  -4.5206559665838120E+02	  -4.5192974683905453E+02	  -4.5192700538598183E+02	  -4.5192700097998295E+02	  -4.5192703018181925E+02	
  +8.1040000000000000E+03	  -1.0850178785584840E+03	  -6.4981158114457025E+02	  -6.4224125988711569E+02	  -6.4210595226415205E+02	  -6.4210324479884719E+02	  -6.4210324273955041E+02	  -6.4210327265029935E+02	
  +8.1050000000000000E+03	  -1.1732324624897151E+03	  -7.1541261408371122E+02	  -7.0789425974147730E+02	  -7.0775945027329715E+02	  -7.0775677168474624E+02	  -7.0775676990503121E+02	  -7.0775679951021698E+02	
  +8.1060000000000000E+03	  -1.2624902271326628E+03	  -7.9362723593448709E+02	  -7.8615602751756273E+02	  -7.8602169533777283E+02	  -7.8601904729618434E+02	  -7.8601904711303666E+02	  -7.8601907707528528E+02	
  +8.1070000000000000E+03	  -1.3185717214184476E+03	  -8.4369728985387178E+02	  -8.3626205593857208E+02	  -8.3612818577617691E+02	  -8.3612556661879921E+02	  -8.3612556768111392E+02	  -8.3612559783622066E+02	
  +8.1080000000000000E+03	  -1.3841631086254890E+03	  -9.0471711261692906E+02	  -8.9730446445344649E+02	  -8.9717105163689791E+02	  -8.9716846116772024E+02	  -8.9716846386368820E+02	  -8.9716849441384181E+02	
  +8.1090000000000000E+03	  -1.4097498147992846E+03	  -9.2720850302261522E+02	  -9.1980577447202654E+02	  -9.1967281573378455E+02	  -9.1967025145442938E+02	  -9.1967025501055343E+02	  -9.1967028558247489E+02	
  +8.1100000000000000E+03	  -1.4582616315653379E+03	  -9.7282546013795536E+02	  -9.6542104998735863E+02	  -9.6528854835781306E+02	  -9.6528601670492276E+02	  -9.6528602483679322E+02	  -9.6528605726290516E+02	
  +8.1110000000000000E+03	  -1.4711544902786848E+03	  -9.8353748567235425E+02	  -9.7612368808086933E+02	  -9.7599163832246666E+02	  -9.7598913163083364E+02	  -9.7598914092809378E+02	  -9.7598917354360287E+02	
  +8.1120000000000000E+03	  -1.5266446191662344E+03	  -1.0360051513863552E+03	  -1.0285754932358004E+03	  -1.0284438918799412E+03	  -1.0284414108599042E+03	  -1.0284414221090769E+03	  -1.0284414553132510E+03	
  +8.1130000000000000E+03	  -1.5068140913503955E+03	  -1.0148710851957491E+03	  -1.0074205848731367E+03	  -1.0072894149718252E+03	  -1.0072869554057789E+03	  -1.0072869669183799E+03	  -1.0072869998852583E+03	
  +8.1140000000000000E+03	  -1.5658803342423100E+03	  -1.0712611349024062E+03	  -1.0637860553486491E+03	  -1.0636553049664988E+03	  -1.0636528693746639E+03	  -1.0636528828063854E+03	  -1.0636529163644307E+03	
  +8.1150000000000000E+03	  -1.5807259543337655E+03	  -1.0841185795504455E+03	  -1.0766160634683704E+03	  -1.0764857074671786E+03	  -1.0764832932724119E+03	  -1.0764833077181286E+03	  -1.0764833414286559E+03	
  +8.1160000000000000E+03	  -1.6012486319954132E+03	  -1.1028378845141704E+03	  -1.0953057889270212E+03	  -1.0951758009698444E+03	  -1.0951734076128744E+03	  -1.0951734231574374E+03	  -1.0951734570713916E+03	
  +8.1170000000000000E+03	  -1.6433455720005356E+03	  -1.1426632711586897E+03	  -1.1350999712313690E+03	  -1.1349703227887678E+03	  -1.1349679505581412E+03	  -1.1349679676939597E+03	  -1.1349680020637152E+03	
  +8.1180000000000000E+03	  -1.6329369213364814E+03	  -1.1312261396312329E+03	  -1.1236303817978742E+03	  -1.1235010363630911E+03	  -1.1234986822311193E+03	  -1.1234986997846390E+03	  -1.1234987340386690E+03	
  +8.1190000000000000E+03	  -1.6802377402497625E+03	  -1.1764686223456401E+03	  -1.1688395193928557E+03	  -1.1687104463220085E+03	  -1.1687081121365777E+03	  -1.1687081313533354E+03	  -1.1687081661161365E+03	
  +8.1200000000000000E+03	  -1.6274939520023484E+03	  -1.1291803753279503E+03	  -1.1215172922190886E+03	  -1.1213884502418618E+03	  -1.1213861319719531E+03	  -1.1213861511611174E+03	  -1.1213861856052076E+03	
  +8.1210000000000000E+03	  -1.5320484878340187E+03	  -1.0445877575846464E+03	  -1.0368904077318596E+03	  -1.0367617581190473E+03	  -1.0367594536356489E+03	  -1.0367594720411357E+03	  -1.0367595058005772E+03	
  +8.1220000000000000E+03	  -1.2671023279687024E+03	  -8.2769433847673213E+02	  -8.1996343437869643E+02	  -8.1983493956305665E+02	  -8.1983264734737566E+02	  -8.1983266451020097E+02	  -8.1983269736572822E+02	
  +8.1230000000000000E+03	  -1.0466924397231001E+03	  -6.3669451017848280E+02	  -6.2893302559802964E+02	  -6.2880464870604874E+02	  -6.2880236753593874E+02	  -6.2880238313827238E+02	  -6.2880241493869869E+02	
  +8.1240000000000000E+03	  -8.4550525022601119E+02	  -4.6424229354408078E+02	  -4.5645862039724778E+02	  -4.5633032648697673E+02	  -4.5632805630962747E+02	  -4.5632807062429021E+02	  -4.5632810151300424E+02	
  +8.1250000000000000E+03	  -3.7884600753406994E+02	  -9.0819904007241377E+01	  -8.3029054600213826E+01	  -8.2900814713700683E+01	  -8.2898549845511624E+01	  -8.2898560224103122E+01	  -8.2898588911075151E+01	
  +8.1260000000000000E+03	  -3.0003210429525815E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.1270000000000000E+03	  -3.8119461672989968E+02	  -1.9803070874445629E+02	  -1.9477282135429957E+02	  -1.9471847438371589E+02	  -1.9471755323189771E+02	  -1.9471756864770677E+02	  -1.9471758588986754E+02	
  +8.1280000000000000E+03	  -7.8095207141687376E+02	  -3.5875693171286491E+02	  -3.4970463122260719E+02	  -3.4955325695583423E+02	  -3.4955064922659744E+02	  -3.4955067514523006E+02	  -3.4955071494605238E+02	
  +8.1290000000000000E+03	  -9.6895405479712838E+02	  -5.0624408475986945E+02	  -4.9764146665139123E+02	  -4.9749505762135522E+02	  -4.9749255358404258E+02	  -4.9749258046469373E+02	  -4.9749261954635961E+02	
  +8.1300000000000000E+03	  -1.0862224063602498E+03	  -6.0542684146702948E+02	  -5.9706714036984408E+02	  -5.9692198619648320E+02	  -5.9691952116906316E+02	  -5.9691954955836877E+02	  -5.9691958885783220E+02	
  +8.1310000000000000E+03	  -1.1943633438832599E+03	  -7.0388313267943408E+02	  -6.9568447855181239E+02	  -6.9553953274065168E+02	  -6.9553708760445033E+02	  -6.9553711784918971E+02	  -6.9553715774304612E+02	
